"conc","patrilineal","ageb","age15","age20","age25","age30","age35","age40","yearbirth10","yearbirth1920","yearbirth1930","yearbirth1940","yearbirth1950","yearbirth1960","yearbirth1970","yearbirth1980","mi_job","highestgrade","bly","pcom","pcode","uid"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","C1IO"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1110","4m","0108"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P1000","4m","D0QT"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","41Q2"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P110","3m","MLXL"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P10","10","JN3V"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","K5Q8"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1110","4m","MQ4P"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","O412"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P11","11","0W56"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P0","0","IU4C"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1110","4m","VV7G"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","42VT"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,1,"P1","1","ZH8Z"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P110","3m","7YDW"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P0","0","HXDQ"
1,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1","1","FZAE"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P1110","4m","GTIK"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P110","3m","4FUI"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","VBZ4"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,4,0,"P","","C4OD"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,6,0,"P0","0","618Q"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P0000","4h","TF0C"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","CQ0F"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1000","4m","5SBP"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","U4BH"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P10","10","MP4Q"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","IXX7"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P","","HOGV"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","5HPK"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P","","27RV"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,2,1,"P100","3m","6N1Y"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1100","4m","MAHH"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P1","1","QWWV"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P11","11","64TD"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P0","0","EKF2"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1000","4m","RW20"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1111","4h","M2WP"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P11","11","PWVB"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P0","0","SNVT"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P10","10","HYTI"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,3,0,"P","","WWBC"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,9,0,"P000","3h","K6EH"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","VRJ7"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","9K55"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P110","3m","Q75N"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1110","4m","ELYE"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","K5LW"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P11","11","2A9Z"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","76BH"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","MP3D"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1100","4m","SMZX"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P","","RB9Y"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P110","3m","YS3B"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P0","0","TNZB"
1,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1110","4m","HA60"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1110","4m","BG8W"
1,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P111","3h","V93N"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","76C3"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","27SS"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P10","10","U975"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","WUN2"
1,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P0000","4h","1P29"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P11","11","YRLX"
1,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","OIN4"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","C4F1"
1,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P0000","4h","2Z0O"
1,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1000","4m","7I1S"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1","1","9R4R"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","MX79"
0,0,"45",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P100","3m","EP9U"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","S448"
0,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P110","3m","A98F"
0,1,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P000","3h","SNIE"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,2,0,"P","","ECTW"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","80DJ"
0,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","56C9"
0,1,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P11","11","9L8J"
0,1,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P","","SB1D"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","FE50"
0,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","3S4E"
1,1,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P110","3m","VK5I"
0,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P11","11","1KTN"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","NVSJ"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P10","10","15GG"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","EWC9"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","78DT"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","K9D0"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","LFX7"
0,1,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P1","1","KS1E"
0,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","781V"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","M4AL"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","DWIL"
0,0,"45",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1000","4m","N8E1"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","2XS8"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","3BTW"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","DTCR"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1000","4m","MGAY"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P110","3m","JMWB"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","RJG5"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P110","3m","K5XJ"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","QGWA"
1,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","APSV"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P0","0","WXD2"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","9QPC"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P100","3m","PQU7"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","DJC6"
0,0,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P10","10","BLZB"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","KNR4"
1,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","I629"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P0","0","78QR"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1111","4h","0LWK"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","11R9"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P0","0","41YB"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P10","10","I0FF"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","FSIM"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","518R"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,1,"P11","11","FEJT"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","J4DF"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P","","8UWY"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","ARXW"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P110","3m","V9WY"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1","1","SVF1"
0,0,"45",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1100","4m","AZEW"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","PSSB"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","JUYT"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,6,0,"P","","B0PG"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","C1IO"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1110","4m","0108"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1000","4m","D0QT"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","41Q2"
1,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P110","3m","MLXL"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,5,0,"P","","SC2N"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,6,0,"P","","IUHZ"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P10","10","JN3V"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","K5Q8"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1110","4m","MQ4P"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","O412"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P11","11","0W56"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P0","0","IU4C"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1110","4m","VV7G"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","42VT"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P1","1","ZH8Z"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P110","3m","7YDW"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","6R8E"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P00","00","HXDQ"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P10","10","FZAE"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1110","4m","GTIK"
1,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P110","3m","4FUI"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","VBZ4"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,4,0,"P","","C4OD"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,6,0,"P0","0","618Q"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P0000","4h","TF0C"
1,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","CQ0F"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1000","4m","5SBP"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P11","11","U4BH"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","MP4Q"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","IXX7"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P","","HOGV"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","5HPK"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P","","27RV"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,2,1,"P1000","4m","6N1Y"
1,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1100","4m","MAHH"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P1","1","QWWV"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P111","3h","64TD"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P0","0","EKF2"
1,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1000","4m","RW20"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1111","4h","M2WP"
0,0,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P11","11","PWVB"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P10","10","SNVT"
1,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P10","10","HYTI"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,3,0,"P","","WWBC"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,9,0,"P000","3h","K6EH"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","VRJ7"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","9K55"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P110","3m","Q75N"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1110","4m","ELYE"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P0","0","K5LW"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P11","11","2A9Z"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P10","10","76BH"
1,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","MP3D"
0,0,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P1100","4m","SMZX"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P","","RB9Y"
1,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P110","3m","YS3B"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","TNZB"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1110","4m","HA60"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1110","4m","BG8W"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,1,"P1110","4m","V93N"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","76C3"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","27SS"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P10","10","U975"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","WUN2"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,1,"P0000","4h","1P29"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P11","11","YRLX"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,1,"P0","0","OIN4"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P00","00","C4F1"
0,0,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,1,"P0000","4h","2Z0O"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,1,"P1000","4m","7I1S"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1","1","9R4R"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P0","0","MX79"
0,0,"45",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P100","3m","EP9U"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","S448"
0,1,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P110","3m","A98F"
1,1,"30",0,0,0,1,0,0,"1930",0,1,0,0,0,0,0,0,0,0,"P000","3h","SNIE"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,2,0,"P","","ECTW"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","80DJ"
1,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","56C9"
0,1,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P11","11","9L8J"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","WGQM"
0,1,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P","","SB1D"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","FE50"
1,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","3S4E"
0,1,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P1100","4m","VK5I"
0,1,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P11","11","1KTN"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","NVSJ"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","15GG"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","EWC9"
0,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","78DT"
0,1,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","K9D0"
0,1,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","LFX7"
1,1,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P1","1","KS1E"
1,1,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P10","10","781V"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","6AAD"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","M4AL"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P00","00","DWIL"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","2XS8"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","3BTW"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","DTCR"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P1000","4m","MGAY"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P110","3m","JMWB"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","RJG5"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","EJWJ"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P110","3m","K5XJ"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","QGWA"
1,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,1,"P1","1","APSV"
1,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P0","0","WXD2"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P10","10","9QPC"
1,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P100","3m","PQU7"
0,0,"20",0,1,0,0,0,0,"1940",0,0,1,0,0,0,0,0,0,1,"P10","10","DJC6"
0,0,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P10","10","BLZB"
0,0,"30",0,0,0,1,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P1","1","KNR4"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,1,"P0","0","I629"
0,0,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P0","0","78QR"
0,0,"40",0,0,0,0,0,1,"1920",1,0,0,0,0,0,0,0,0,0,"P1111","4h","0LWK"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","11R9"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P0","0","41YB"
0,0,"35",0,0,0,0,1,0,"1930",0,1,0,0,0,0,0,0,0,0,"P10","10","I0FF"
1,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","FSIM"
0,0,"20",0,1,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P10","10","518R"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P11","11","FEJT"
0,0,"25",0,0,1,0,0,0,"1940",0,0,1,0,0,0,0,0,0,0,"P","","J4DF"
0,0,"40",0,0,0,0,0,1,"1930",0,1,0,0,0,0,0,0,0,0,"P","","8UWY"
0,0,"15",1,0,0,0,0,0,"1950",0,0,0,1,0,0,0,0,0,0,"P","","4Q81"
